MonthYear,Country,StoreID,City,Dept_ID,Dept. Name,HoursOwn,Sales units,Turnover,Opening hours,class1,class2,class3
10.2016,Czech Republic,38560.0,Prague (I),8.0,Household,950.394,47720.0,283104.0,Type A,bad,0,0
10.2016,Czech Republic,38560.0,Prague (I),9.0,Hardware,1966.875,44655.0,3090.0,Type A,bad,0,0
10.2016,Czech Republic,38560.0,Prague (I),14.0,Non Food,7102.779,285105.0,2287338.0,Type A,bad,0,0
10.2016,Czech Republic,38560.0,Prague (I),15.0,Admin,4453.005,70.0,0.0,Type A,bad,0,0
10.2016,Czech Republic,38560.0,Prague (I),12.0,Checkout,6659.052,3618360.0,17664711.0,Type A,good,1,1
10.2016,Czech Republic,38560.0,Prague (I),16.0,Customer Services,2555.364,70.0,0.0,Type A,bad,0,0
10.2016,Czech Republic,38560.0,Prague (I),11.0,Delivery,2391.72,246355.0,769671.0,Type A,bad,0,0
10.2016,Czech Republic,38560.0,Prague (I),17.0,others,213.996,70.0,0.0,Type A,bad,0,0
10.2016,Czech Republic,38560.0,Prague (I),18.0,all,36580.728,3618360.0,17664711.0,Type A,good,1,1
10.2016,Czech Republic,20891.0,Brno,1.0,Dry,2231.223,426895.0,1583880.0,Type A,bad,0,0
10.2016,Czech Republic,20891.0,Brno,2.0,Frozen,1186.419,89065.0,472146.0,Type A,bad,0,0
10.2016,Czech Republic,20891.0,Brno,3.0,other,47.205,439570.0,674406.0,Type A,bad,0,0
10.2016,Czech Republic,20891.0,Brno,4.0,Fish,975.57,245170.0,444798.0,Type A,bad,0,0
10.2016,Czech Republic,20891.0,Brno,5.0,Fruits & Vegetables,2322.486,170410.0,345897.0,Type A,bad,0,0
10.2016,Czech Republic,20891.0,Brno,6.0,Meat,4673.295,1874290.0,11981109.0,Type A,good,1,1
10.2016,Czech Republic,20891.0,Brno,13.0,Food,11436.198,3245400.0,15502236.0,Type A,good,1,1
10.2016,Czech Republic,20891.0,Brno,7.0,Clothing,4396.359,168565.0,1413192.0,Type A,bad,0,0
10.2016,Czech Republic,20891.0,Brno,8.0,Household,1211.595,39850.0,227286.0,Type A,bad,0,0
10.2016,Czech Republic,20891.0,Brno,9.0,Hardware,1806.378,40375.0,329298.0,Type A,bad,0,0
10.2016,Czech Republic,20891.0,Brno,14.0,Non Food,7414.332,248790.0,1969776.0,Type A,bad,0,0
10.2016,Czech Republic,20891.0,Brno,15.0,Admin,4276.773,75.0,0.0,Type A,bad,0,0
10.2016,Czech Republic,20891.0,Brno,12.0,Checkout,5932.095,3494190.0,17472012.0,Type A,good,1,1
10.2016,Czech Republic,20891.0,Brno,16.0,Customer Services,2678.097,75.0,0.0,Type A,bad,0,0
10.2016,Czech Republic,20891.0,Brno,11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
10.2016,Czech Republic,20891.0,Brno,17.0,others,31.47,75.0,0.0,Type A,bad,0,0
10.2016,Czech Republic,20891.0,Brno,18.0,all,31768.965,3494190.0,17472012.0,Type A,good,1,1
10.2016,Czech Republic,45583.0,Ostrava,1.0,Dry,1847.289,375170.0,128220.0,Type A,bad,0,0
10.2016,Czech Republic,45583.0,Ostrava,2.0,Frozen,1957.434,110195.0,58092.0,Type A,bad,0,0
10.2016,Czech Republic,45583.0,Ostrava,3.0,other,47.205,484215.0,719304.0,Type A,bad,0,0
10.2016,Czech Republic,45583.0,Ostrava,4.0,Fish,994.452,334065.0,559281.0,Type A,bad,0,0
10.2016,Czech Republic,45583.0,Ostrava,5.0,Fruits & Vegetables,2401.161,131270.0,299256.0,Type A,bad,0,0
10.2016,Czech Republic,45583.0,Ostrava,6.0,Meat,7414.332,1436990.0,3980922.0,Type A,good,1,1
10.2016,Czech Republic,45583.0,Ostrava,13.0,Food,14661.873,2871905.0,7427115.0,Type A,good,1,1
10.2016,Czech Republic,45583.0,Ostrava,7.0,Clothing,7234.953,171850.0,1572966.0,Type A,bad,0,0
10.2016,Czech Republic,45583.0,Ostrava,8.0,Household,62.94,46430.0,249579.0,Type A,bad,0,0
10.2016,Czech Republic,45583.0,Ostrava,9.0,Hardware,78.675,39930.0,378627.0,Type A,bad,0,0
10.2016,Czech Republic,45583.0,Ostrava,14.0,Non Food,7376.568,258210.0,2201172.0,Type A,bad,0,0
10.2016,Czech Republic,45583.0,Ostrava,15.0,Admin,3109.236,80.0,0.0,Type A,bad,0,0
10.2016,Czech Republic,45583.0,Ostrava,12.0,Checkout,5434.869,3130115.0,9628287.0,Type A,good,1,1
10.2016,Czech Republic,45583.0,Ostrava,16.0,Customer Services,2246.958,80.0,0.0,Type A,bad,0,0
10.2016,Czech Republic,45583.0,Ostrava,11.0,Delivery,4198.098,518315.0,1543872.0,Type A,bad,0,0
10.2016,Czech Republic,45583.0,Ostrava,17.0,others,31.47,80.0,0.0,Type A,bad,0,0
10.2016,Czech Republic,45583.0,Ostrava,18.0,all,37059.072,3130115.0,9628287.0,Type A,good,1,1
10.2016,Czech Republic,85696.0,Prague (II),1.0,Dry,3461.7,410920.0,1301481.0,Type B,bad,0,0
10.2016,Czech Republic,85696.0,Prague (II),2.0,Frozen,2737.89,109850.0,647499.0,Type B,bad,0,0
10.2016,Czech Republic,85696.0,Prague (II),3.0,other,47.205,403515.0,637053.0,Type B,bad,0,0
10.2016,Czech Republic,85696.0,Prague (II),4.0,Fish,1350.063,309810.0,574836.0,Type B,bad,0,0
10.2016,Czech Republic,85696.0,Prague (II),5.0,Fruits & Vegetables,2599.422,143755.0,300153.0,Type B,bad,0,0
10.2016,Czech Republic,85696.0,Prague (II),6.0,Meat,7713.297,1296645.0,4432539.0,Type B,good,1,1
10.2016,Czech Republic,85696.0,Prague (II),13.0,Food,17909.577,2674495.0,7893561.0,Type B,good,1,1
10.2016,Czech Republic,85696.0,Prague (II),7.0,Clothing,5057.229,214990.0,1997556.0,Type B,bad,0,0
10.2016,Czech Republic,85696.0,Prague (II),8.0,Household,830.808,55635.0,284877.0,Type B,bad,0,0
10.2016,Czech Republic,85696.0,Prague (II),9.0,Hardware,1592.382,59385.0,535170.0,Type B,bad,0,0
10.2016,Czech Republic,85696.0,Prague (II),14.0,Non Food,7480.419,330010.0,281703.0,Type B,bad,0,0
10.2016,Czech Republic,85696.0,Prague (II),15.0,Admin,3776.4,85.0,0.0,Type B,bad,0,0
10.2016,Czech Republic,85696.0,Prague (II),12.0,Checkout,6127.209,3004505.0,10711164.0,Type B,good,1,1
10.2016,Czech Republic,85696.0,Prague (II),16.0,Customer Services,2517.6,85.0,0.0,Type B,bad,0,0
10.2016,Czech Republic,85696.0,Prague (II),11.0,Delivery,4301.949,409715.0,1618191.0,Type B,bad,0,0
10.2016,Czech Republic,85696.0,Prague (II),17.0,others,2615.157,85.0,0.0,Type B,bad,0,0
10.2016,Czech Republic,85696.0,Prague (II),18.0,all,44728.311,3004505.0,10711164.0,Type B,good,1,1
10.2016,Denmark,32949.0,Copenhagen (I),1.0,Dry,2007.786,452495.0,1226517.0,Type A,bad,0,0
10.2016,Denmark,32949.0,Copenhagen (I),2.0,Frozen,1881.906,56600.0,275292.0,Type A,bad,0,0
10.2016,Denmark,32949.0,Copenhagen (I),3.0,other,47.205,378655.0,549279.0,Type A,bad,0,0
10.2016,Denmark,32949.0,Copenhagen (I),4.0,Fish,1441.326,249590.0,425790.0,Type A,bad,0,0
10.2016,Denmark,32949.0,Copenhagen (I),5.0,Fruits & Vegetables,1730.85,116605.0,237552.0,Type A,bad,0,0
10.2016,Denmark,32949.0,Copenhagen (I),6.0,Meat,5365.635,1026200.0,2881971.0,Type A,bad,0,0
10.2016,Denmark,32949.0,Copenhagen (I),13.0,Food,12474.708,2280145.0,5596401.0,Type A,good,1,1
10.2016,Denmark,32949.0,Copenhagen (I),7.0,Clothing,3169.029,141770.0,1237728.0,Type A,bad,0,0
10.2016,Denmark,32949.0,Copenhagen (I),8.0,Household,1727.703,52810.0,265347.0,Type A,bad,0,0
10.2016,Denmark,32949.0,Copenhagen (I),9.0,Hardware,1085.715,35820.0,295494.0,Type A,bad,0,0
10.2016,Denmark,32949.0,Copenhagen (I),14.0,Non Food,5982.447,230400.0,1798569.0,Type A,bad,0,0
10.2016,Denmark,32949.0,Copenhagen (I),15.0,Admin,3187.911,90.0,0.0,Type A,bad,0,0
10.2016,Denmark,32949.0,Copenhagen (I),12.0,Checkout,6010.77,2510545.0,7394970.0,Type A,good,1,1
10.2016,Denmark,32949.0,Copenhagen (I),16.0,Customer Services,1756.026,90.0,0.0,Type A,bad,0,0
10.2016,Denmark,32949.0,Copenhagen (I),11.0,Delivery,3291.762,387060.0,1269906.0,Type A,bad,0,0
10.2016,Denmark,32949.0,Copenhagen (I),17.0,others,31.47,90.0,0.0,Type A,bad,0,0
10.2016,Denmark,32949.0,Copenhagen (I),18.0,all,32735.094,2510545.0,7394970.0,Type A,good,1,1
10.2016,Denmark,96857.0,Copenhagen (II),1.0,Dry,3005.385,387510.0,1064772.0,Type A,bad,0,0
10.2016,Denmark,96857.0,Copenhagen (II),2.0,Frozen,1897.641,93765.0,498378.0,Type A,bad,0,0
10.2016,Denmark,96857.0,Copenhagen (II),3.0,other,47.205,414520.0,691092.0,Type A,bad,0,0
10.2016,Denmark,96857.0,Copenhagen (II),4.0,Fish,1142.361,285030.0,501222.0,Type A,bad,0,0
10.2016,Denmark,96857.0,Copenhagen (II),5.0,Fruits & Vegetables,1825.26,143110.0,285876.0,Type A,bad,0,0
10.2016,Denmark,96857.0,Copenhagen (II),6.0,Meat,7530.771,1219060.0,4104978.0,Type A,good,1,1
10.2016,Denmark,96857.0,Copenhagen (II),13.0,Food,15448.623,2542995.0,7146318.0,Type A,good,1,1
10.2016,Denmark,96857.0,Copenhagen (II),7.0,Clothing,4408.947,151020.0,1330116.0,Type A,bad,0,0
10.2016,Denmark,96857.0,Copenhagen (II),8.0,Household,1888.2,46360.0,238581.0,Type A,bad,0,0
10.2016,Denmark,96857.0,Copenhagen (II),9.0,Hardware,1891.347,31865.0,280443.0,Type A,bad,0,0
10.2016,Denmark,96857.0,Copenhagen (II),14.0,Non Food,8188.494,229245.0,1849140.0,Type A,bad,0,0
10.2016,Denmark,96857.0,Copenhagen (II),15.0,Admin,3877.104,95.0,0.0,Type A,bad,0,0
10.2016,Denmark,96857.0,Copenhagen (II),12.0,Checkout,6026.505,2772240.0,8995458.0,Type A,good,1,1
10.2016,Denmark,96857.0,Copenhagen (II),16.0,Customer Services,1494.825,95.0,0.0,Type A,bad,0,0
10.2016,Denmark,96857.0,Copenhagen (II),11.0,Delivery,5359.341,624840.0,1892613.0,Type A,bad,0,0
10.2016,Denmark,96857.0,Copenhagen (II),17.0,others,31.47,95.0,0.0,Type A,bad,0,0
10.2016,Denmark,96857.0,Copenhagen (II),18.0,all,40426.362,2772240.0,8995458.0,Type A,good,1,1
10.2016,Denmark,87703.0,Aalborg (I),1.0,Dry,2649.774,433200.0,1390722.0,Type A,bad,0,0
10.2016,Denmark,87703.0,Aalborg (I),2.0,Frozen,2102.196,81335.0,426771.0,Type A,bad,0,0
10.2016,Denmark,87703.0,Aalborg (I),3.0,other,47.205,511535.0,712833.0,Type A,bad,0,0
10.2016,Denmark,87703.0,Aalborg (I),4.0,Fish,2136.813,344950.0,645972.0,Type A,bad,0,0
10.2016,Denmark,87703.0,Aalborg (I),5.0,Fruits & Vegetables,2687.538,160100.0,284340.0,Type A,bad,0,0
10.2016,Denmark,87703.0,Aalborg (I),6.0,Meat,7659.798,1295295.0,3453903.0,Type A,bad,0,1
10.2016,Denmark,87703.0,Aalborg (I),13.0,Food,17283.324,2826415.0,6914541.0,Type A,good,1,1
10.2016,Denmark,87703.0,Aalborg (I),7.0,Clothing,3430.23,170955.0,1564383.0,Type A,bad,0,0
10.2016,Denmark,87703.0,Aalborg (I),8.0,Household,1840.995,56410.0,261936.0,Type A,bad,0,0
10.2016,Denmark,87703.0,Aalborg (I),9.0,Hardware,988.158,41120.0,38502.0,Type A,bad,0,0
10.2016,Denmark,87703.0,Aalborg (I),14.0,Non Food,6259.383,268485.0,2211921.0,Type A,bad,0,0
10.2016,Denmark,87703.0,Aalborg (I),15.0,Admin,4531.68,100.0,0.0,Type A,bad,0,0
10.2016,Denmark,87703.0,Aalborg (I),12.0,Checkout,5718.099,3094900.0,9126462.0,Type A,good,1,1
10.2016,Denmark,87703.0,Aalborg (I),16.0,Customer Services,2615.157,100.0,0.0,Type A,bad,0,0
10.2016,Denmark,87703.0,Aalborg (I),11.0,Delivery,9019.302,860585.0,2585025.0,Type A,bad,0,0
10.2016,Denmark,87703.0,Aalborg (I),17.0,others,31.47,100.0,0.0,Type A,bad,0,0
10.2016,Denmark,87703.0,Aalborg (I),18.0,all,45458.415,3094900.0,9126462.0,Type A,good,1,1
10.2016,Denmark,19000.0,Aalborg (II),1.0,Dry,3527.787,381390.0,1595850.0,Type A,bad,0,0
10.2016,Denmark,19000.0,Aalborg (II),2.0,Frozen,2640.333,130235.0,816453.0,Type A,bad,0,0
10.2016,Denmark,19000.0,Aalborg (II),3.0,other,47.205,715825.0,1099347.0,Type A,bad,0,0
10.2016,Denmark,19000.0,Aalborg (II),4.0,Fish,2064.432,455140.0,792345.0,Type A,bad,0,0
10.2016,Denmark,19000.0,Aalborg (II),5.0,Fruits & Vegetables,2542.776,234265.0,534516.0,Type A,bad,0,0
10.2016,Denmark,19000.0,Aalborg (II),6.0,Meat,8487.459,2211085.0,9435765.0,Type A,good,1,1
10.2016,Denmark,19000.0,Aalborg (II),13.0,Food,19309.992,4127940.0,14274276.0,Type A,good,1,1
10.2016,Denmark,19000.0,Aalborg (II),7.0,Clothing,4226.421,198600.0,1485897.0,Type A,bad,0,0
10.2016,Denmark,19000.0,Aalborg (II),8.0,Household,1696.233,46540.0,24120.0,Type A,bad,0,0
10.2016,Denmark,19000.0,Aalborg (II),9.0,Hardware,1280.829,35355.0,283077.0,Type A,bad,0,0
10.2016,Denmark,19000.0,Aalborg (II),14.0,Non Food,7203.483,280495.0,2010234.0,Type A,bad,0,0
10.2016,Denmark,19000.0,Aalborg (II),15.0,Admin,4050.189,105.0,0.0,Type A,bad,0,0
10.2016,Denmark,19000.0,Aalborg (II),12.0,Checkout,8131.848,4408435.0,16284510.0,Type A,good,1,1
10.2016,Denmark,19000.0,Aalborg (II),16.0,Customer Services,2797.683,105.0,0.0,Type A,bad,0,0
10.2016,Denmark,19000.0,Aalborg (II),11.0,Delivery,0,1265.0,5676.0,Type A,bad,0,0
10.2016,Denmark,19000.0,Aalborg (II),17.0,others,2070.726,105.0,0.0,Type A,bad,0,0
10.2016,Denmark,19000.0,Aalborg (II),18.0,all,43563.921,4408435.0,16284510.0,Type A,good,1,1
10.2016,Spain,88994.0,Madrid (I),1.0,Dry,3109.236,458090.0,2001675.0,Type A,bad,0,0
10.2016,Spain,88994.0,Madrid (I),2.0,Frozen,2514.453,135130.0,756771.0,Type A,bad,0,0
10.2016,Spain,88994.0,Madrid (I),3.0,other,47.205,630375.0,1032486.0,Type A,bad,0,0
10.2016,Spain,88994.0,Madrid (I),4.0,Fish,1350.063,402245.0,721110.0,Type A,bad,0,0
10.2016,Spain,88994.0,Madrid (I),5.0,Fruits & Vegetables,1658.469,208540.0,435027.0,Type A,bad,0,0
10.2016,Spain,88994.0,Madrid (I),6.0,Meat,8736.072,1678015.0,5733795.0,Type A,good,1,1
10.2016,Spain,88994.0,Madrid (I),13.0,Food,17415.498,3512395.0,10680864.0,Type A,good,1,1
10.2016,Spain,88994.0,Madrid (I),7.0,Clothing,4641.825,200200.0,1565214.0,Type A,bad,0,0
10.2016,Spain,88994.0,Madrid (I),8.0,Household,1154.949,67200.0,36480.0,Type A,bad,0,0
10.2016,Spain,88994.0,Madrid (I),9.0,Hardware,2464.101,58120.0,495141.0,Type A,bad,0,0
10.2016,Spain,88994.0,Madrid (I),14.0,Non Food,8260.875,325520.0,2425215.0,Type A,bad,0,0
10.2016,Spain,88994.0,Madrid (I),15.0,Admin,3194.205,110.0,0.0,Type A,bad,0,0
10.2016,Spain,88994.0,Madrid (I),12.0,Checkout,6089.445,3837915.0,1310079.0,Type A,bad,0,1
10.2016,Spain,88994.0,Madrid (I),16.0,Customer Services,2187.165,110.0,0.0,Type A,bad,0,0
10.2016,Spain,88994.0,Madrid (I),11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
10.2016,Spain,88994.0,Madrid (I),17.0,others,1796.937,110.0,0.0,Type A,bad,0,0
10.2016,Spain,88994.0,Madrid (I),18.0,all,38944.125,3837915.0,1310079.0,Type A,bad,0,1
10.2016,Spain,20166.0,Madrid (II),1.0,Dry,3134.412,455180.0,1659333.0,Type A,bad,0,0
10.2016,Spain,20166.0,Madrid (II),2.0,Frozen,2268.987,99475.0,534306.0,Type A,bad,0,0
10.2016,Spain,20166.0,Madrid (II),3.0,other,47.205,611135.0,839346.0,Type A,bad,0,0
10.2016,Spain,20166.0,Madrid (II),4.0,Fish,2259.546,343135.0,5637.0,Type A,bad,0,0
10.2016,Spain,20166.0,Madrid (II),5.0,Fruits & Vegetables,1985.757,227915.0,413208.0,Type A,bad,0,0
10.2016,Spain,20166.0,Madrid (II),6.0,Meat,7577.976,2189090.0,8966433.0,Type A,good,1,1
10.2016,Spain,20166.0,Madrid (II),13.0,Food,17273.883,3925930.0,13018263.0,Type A,good,1,1
10.2016,Spain,20166.0,Madrid (II),7.0,Clothing,6989.487,208580.0,1741536.0,Type A,bad,0,0
10.2016,Spain,20166.0,Madrid (II),8.0,Household,62.94,65120.0,310350.0,Type A,bad,0,0
10.2016,Spain,20166.0,Madrid (II),9.0,Hardware,1947.993,64435.0,543246.0,Type A,bad,0,0
10.2016,Spain,20166.0,Madrid (II),14.0,Non Food,9000.42,338135.0,2595132.0,Type A,bad,0,0
10.2016,Spain,20166.0,Madrid (II),15.0,Admin,3993.543,115.0,0.0,Type A,bad,0,0
10.2016,Spain,20166.0,Madrid (II),12.0,Checkout,6857.313,4264065.0,15613395.0,Type A,good,1,1
10.2016,Spain,20166.0,Madrid (II),16.0,Customer Services,3719.754,115.0,0.0,Type A,bad,0,0
10.2016,Spain,20166.0,Madrid (II),11.0,Delivery,3581.286,634995.0,1534482.0,Type A,bad,0,0
10.2016,Spain,20166.0,Madrid (II),17.0,others,1900.788,115.0,0.0,Type A,bad,0,0
10.2016,Spain,20166.0,Madrid (II),18.0,all,46326.987,4264065.0,15613395.0,Type A,good,1,1
10.2016,Spain,16927.0,Barcelona (I),1.0,Dry,3656.814,440775.0,1474998.0,Type A,bad,0,0
10.2016,Spain,16927.0,Barcelona (I),2.0,Frozen,1913.376,86555.0,488325.0,Type A,bad,0,0
10.2016,Spain,16927.0,Barcelona (I),3.0,other,47.205,496800.0,866658.0,Type A,bad,0,0
10.2016,Spain,16927.0,Barcelona (I),4.0,Fish,2099.049,422315.0,685917.0,Type A,bad,0,0
10.2016,Spain,16927.0,Barcelona (I),5.0,Fruits & Vegetables,2045.55,224600.0,402540.0,Type A,bad,0,0
10.2016,Spain,16927.0,Barcelona (I),6.0,Meat,8629.074,1944590.0,6615339.0,Type A,good,1,1
10.2016,Spain,16927.0,Barcelona (I),13.0,Food,18391.068,3615635.0,10533777.0,Type A,good,1,1
10.2016,Spain,16927.0,Barcelona (I),7.0,Clothing,5098.14,200500.0,1695759.0,Type A,bad,0,0
10.2016,Spain,16927.0,Barcelona (I),8.0,Household,1822.113,57105.0,293874.0,Type A,bad,0,0
10.2016,Spain,16927.0,Barcelona (I),9.0,Hardware,1397.268,53275.0,427833.0,Type A,bad,0,0
10.2016,Spain,16927.0,Barcelona (I),14.0,Non Food,8317.521,310880.0,2417466.0,Type A,bad,0,0
10.2016,Spain,16927.0,Barcelona (I),15.0,Admin,3354.702,120.0,0.0,Type A,bad,0,0
10.2016,Spain,16927.0,Barcelona (I),12.0,Checkout,6803.814,3926515.0,12951243.0,Type A,good,1,1
10.2016,Spain,16927.0,Barcelona (I),16.0,Customer Services,3052.59,120.0,0.0,Type A,bad,0,0
10.2016,Spain,16927.0,Barcelona (I),11.0,Delivery,1000.746,5.0,87.0,Type A,bad,0,0
10.2016,Spain,16927.0,Barcelona (I),17.0,others,31.47,120.0,0.0,Type A,bad,0,0
10.2016,Spain,16927.0,Barcelona (I),18.0,all,40951.911,3926515.0,12951243.0,Type A,good,1,1
10.2016,Spain,96493.0,Barcelona (II),1.0,Dry,4676.442,888355.0,3540810.0,Type A,bad,0,0
10.2016,Spain,96493.0,Barcelona (II),2.0,Frozen,2665.509,143660.0,994692.0,Type A,bad,0,0
10.2016,Spain,96493.0,Barcelona (II),3.0,other,47.205,1052890.0,1467744.0,Type A,bad,0,0
10.2016,Spain,96493.0,Barcelona (II),4.0,Fish,4191.804,698205.0,1284948.0,Type A,bad,0,0
10.2016,Spain,96493.0,Barcelona (II),5.0,Fruits & Vegetables,5022.612,317705.0,774684.0,Type A,bad,0,0
10.2016,Spain,96493.0,Barcelona (II),6.0,Meat,14108.001,2471160.0,7852215.0,Type A,good,1,1
10.2016,Spain,96493.0,Barcelona (II),13.0,Food,30711.573,5571975.0,15915093.0,Type A,good,1,1
10.2016,Spain,96493.0,Barcelona (II),7.0,Clothing,5025.759,334715.0,2845035.0,Type A,bad,0,0
10.2016,Spain,96493.0,Barcelona (II),8.0,Household,2080.167,78000.0,469449.0,Type A,bad,0,0
10.2016,Spain,96493.0,Barcelona (II),9.0,Hardware,3291.762,99645.0,845208.0,Type A,bad,0,0
10.2016,Spain,96493.0,Barcelona (II),14.0,Non Food,10397.688,512360.0,4159692.0,Type A,good,1,0
10.2016,Spain,96493.0,Barcelona (II),15.0,Admin,5233.461,125.0,0.0,Type A,bad,0,0
10.2016,Spain,96493.0,Barcelona (II),12.0,Checkout,9925.638,6084335.0,20074785.0,Type A,good,1,1
10.2016,Spain,96493.0,Barcelona (II),16.0,Customer Services,3842.487,125.0,0.0,Type A,bad,0,0
10.2016,Spain,96493.0,Barcelona (II),11.0,Delivery,5003.73,408445.0,1500936.0,Type A,bad,0,0
10.2016,Spain,96493.0,Barcelona (II),17.0,others,3870.81,125.0,0.0,Type A,bad,0,0
10.2016,Spain,96493.0,Barcelona (II),18.0,all,68985.387,6084335.0,20074785.0,Type A,good,1,1
10.2016,Spain,88750.0,Bilbao,1.0,Dry,4641.825,930585.0,3853047.0,Type A,good,1,0
10.2016,Spain,88750.0,Bilbao,2.0,Frozen,3191.058,146955.0,885138.0,Type A,bad,0,0
10.2016,Spain,88750.0,Bilbao,3.0,other,47.205,1443425.0,2046900.0,Type A,bad,0,1
10.2016,Spain,88750.0,Bilbao,4.0,Fish,2139.96,553855.0,1031220.0,Type A,bad,0,0
10.2016,Spain,88750.0,Bilbao,5.0,Fruits & Vegetables,5535.573,386450.0,880500.0,Type A,bad,0,0
10.2016,Spain,88750.0,Bilbao,6.0,Meat,12326.799,2383785.0,7279674.0,Type A,good,1,1
10.2016,Spain,88750.0,Bilbao,13.0,Food,27882.42,5845055.0,15976479.0,Type A,good,1,1
10.2016,Spain,88750.0,Bilbao,7.0,Clothing,7168.866,302515.0,2407107.0,Type A,bad,0,0
10.2016,Spain,88750.0,Bilbao,8.0,Household,2866.917,62520.0,337089.0,Type A,bad,0,0
10.2016,Spain,88750.0,Bilbao,9.0,Hardware,3209.94,71015.0,5313.0,Type A,bad,0,0
10.2016,Spain,88750.0,Bilbao,14.0,Non Food,13245.723,436050.0,3349509.0,Type A,bad,0,0
10.2016,Spain,88750.0,Bilbao,15.0,Admin,6614.994,130.0,0.0,Type A,bad,0,0
10.2016,Spain,88750.0,Bilbao,12.0,Checkout,9862.698,6281105.0,19325988.0,Type A,good,1,1
10.2016,Spain,88750.0,Bilbao,16.0,Customer Services,4921.908,130.0,0.0,Type A,bad,0,0
10.2016,Spain,88750.0,Bilbao,11.0,Delivery,0,0.0,0.0,Type A,bad,0,0
10.2016,Spain,88750.0,Bilbao,17.0,others,2882.652,130.0,0.0,Type A,bad,0,0
10.2016,Spain,88750.0,Bilbao,18.0,all,65410.395,6281105.0,19325988.0,Type A,good,1,1
10.2016,Italy,78450.0,Rome (I),1.0,Dry,4160.334,594365.0,2278083.0,Type B,bad,0,0
10.2016,Italy,78450.0,Rome (I),2.0,Frozen,2574.246,106055.0,699186.0,Type B,bad,0,0
10.2016,Italy,78450.0,Rome (I),3.0,other,47.205,561710.0,1015716.0,Type B,bad,0,0
10.2016,Italy,78450.0,Rome (I),4.0,Fish,2196.606,379650.0,766740.0,Type B,bad,0,0
10.2016,Italy,78450.0,Rome (I),5.0,Fruits & Vegetables,3093.501,213800.0,489009.0,Type B,bad,0,0
10.2016,Italy,78450.0,Rome (I),6.0,Meat,6942.282,1593820.0,5678901.0,Type B,good,1,1
10.2016,Italy,78450.0,Rome (I),13.0,Food,19014.174,3449400.0,10927635.0,Type B,good,1,1
10.2016,Italy,78450.0,Rome (I),7.0,Clothing,5551.308,249195.0,2161965.0,Type B,bad,0,0
10.2016,Italy,78450.0,Rome (I),8.0,Household,2649.774,54575.0,289986.0,Type B,bad,0,0
10.2016,Italy,78450.0,Rome (I),9.0,Hardware,1441.326,51420.0,463809.0,Type B,bad,0,0
10.2016,Italy,78450.0,Rome (I),14.0,Non Food,9642.408,355190.0,291570.0,Type B,bad,0,0
10.2016,Italy,78450.0,Rome (I),15.0,Admin,3895.986,135.0,0.0,Type B,bad,0,0
10.2016,Italy,78450.0,Rome (I),12.0,Checkout,6061.122,3804590.0,13843395.0,Type B,good,1,1
10.2016,Italy,78450.0,Rome (I),16.0,Customer Services,3052.59,135.0,0.0,Type B,bad,0,0
10.2016,Italy,78450.0,Rome (I),11.0,Delivery,3530.934,376055.0,1471728.0,Type B,bad,0,0
10.2016,Italy,78450.0,Rome (I),17.0,others,2218.635,135.0,0.0,Type B,bad,0,0
10.2016,Italy,78450.0,Rome (I),18.0,all,47415.849,3804590.0,13843395.0,Type B,good,1,1
10.2016,Italy,94153.0,Rome (II),1.0,Dry,4336.566,729745.0,3020688.0,Type B,bad,0,0
10.2016,Italy,94153.0,Rome (II),2.0,Frozen,2917.269,161810.0,936978.0,Type B,bad,0,0
10.2016,Italy,94153.0,Rome (II),3.0,other,47.205,846800.0,1538259.0,Type B,bad,0,0
10.2016,Italy,94153.0,Rome (II),4.0,Fish,3096.648,555470.0,1158858.0,Type B,bad,0,0
10.2016,Italy,94153.0,Rome (II),5.0,Fruits & Vegetables,4481.328,335465.0,76380.0,Type B,bad,0,0
10.2016,Italy,94153.0,Rome (II),6.0,Meat,12370.857,2308975.0,7778853.0,Type B,good,1,1
10.2016,Italy,94153.0,Rome (II),13.0,Food,27249.873,4938265.0,15197496.0,Type B,good,1,1
10.2016,Italy,94153.0,Rome (II),7.0,Clothing,6898.224,331240.0,2972946.0,Type B,bad,0,0
10.2016,Italy,94153.0,Rome (II),8.0,Household,1973.169,85675.0,434964.0,Type B,bad,0,0
10.2016,Italy,94153.0,Rome (II),9.0,Hardware,4163.481,71875.0,629370.0,Type B,bad,0,0
10.2016,Italy,94153.0,Rome (II),14.0,Non Food,13034.874,488790.0,4037280.0,Type B,good,1,0
